SNP	CHR	BP	P
SL2.40ch09_61780000_61880000	9	61780000	5.944401e-03
SL2.40ch09_61790000_61890000	9	61790000	6.657330e-03
SL2.40ch09_61800000_61900000	9	61800000	7.213259e-03
SL2.40ch09_61810000_61910000	9	61810000	6.850325e-03
SL2.40ch09_61820000_61920000	9	61820000	1.317410e-02
SL2.40ch09_61830000_61930000	9	61830000	1.273280e-02
SL2.40ch09_61840000_61940000	9	61840000	1.003225e-02
SL2.40ch09_61850000_61950000	9	61850000	1.179335e-02
SL2.40ch09_61860000_61960000	9	61860000	1.362289e-02
SL2.40ch09_61870000_61970000	9	61870000	1.397025e-02
SL2.40ch09_61880000_61980000	9	61880000	1.545276e-02
SL2.40ch09_61890000_61990000	9	61890000	1.599772e-02
SL2.40ch09_61900000_62000000	9	61900000	1.356650e-02
SL2.40ch09_61910000_62010000	9	61910000	1.236565e-02
SL2.40ch09_61920000_62020000	9	61920000	8.955409e-03
SL2.40ch09_61930000_62030000	9	61930000	8.789214e-03
SL2.40ch09_61940000_62040000	9	61940000	8.693463e-03
SL2.40ch09_61950000_62050000	9	61950000	7.928591e-03
SL2.40ch09_61960000_62060000	9	61960000	5.774930e-03
SL2.40ch09_61970000_62070000	9	61970000	5.111659e-03
SL2.40ch09_61980000_62080000	9	61980000	1.119152e-02
SL2.40ch09_61990000_62090000	9	61990000	1.069027e-02
SL2.40ch09_62000000_62100000	9	62000000	1.260357e-02
SL2.40ch09_62010000_62110000	9	62010000	1.260802e-02
SL2.40ch09_62020000_62120000	9	62020000	1.286933e-02
SL2.40ch09_62030000_62130000	9	62030000	1.350290e-02
SL2.40ch09_62040000_62140000	9	62040000	1.458685e-02
SL2.40ch09_62050000_62150000	9	62050000	1.412979e-02
SL2.40ch09_62060000_62160000	9	62060000	1.681247e-02
SL2.40ch09_62070000_62170000	9	62070000	1.474406e-02
SL2.40ch09_62080000_62180000	9	62080000	8.761754e-03
SL2.40ch09_62090000_62190000	9	62090000	8.584207e-03
SL2.40ch09_62100000_62200000	9	62100000	5.393766e-03
SL2.40ch09_62110000_62210000	9	62110000	6.334180e-03
SL2.40ch09_62120000_62220000	9	62120000	5.884574e-03
SL2.40ch09_62130000_62230000	9	62130000	6.641875e-03
SL2.40ch09_62140000_62240000	9	62140000	6.971847e-03
SL2.40ch09_62150000_62250000	9	62150000	7.644927e-03
SL2.40ch09_62160000_62260000	9	62160000	8.217592e-03
SL2.40ch09_62170000_62270000	9	62170000	9.292438e-03
SL2.40ch09_62180000_62280000	9	62180000	1.085751e-02
SL2.40ch09_62190000_62290000	9	62190000	1.534141e-02
SL2.40ch09_62200000_62300000	9	62200000	1.493117e-02
SL2.40ch09_62210000_62310000	9	62210000	1.584570e-02
SL2.40ch09_62220000_62320000	9	62220000	1.657729e-02
SL2.40ch09_62230000_62330000	9	62230000	1.644270e-02
SL2.40ch09_62240000_62340000	9	62240000	1.416928e-02
SL2.40ch09_62250000_62350000	9	62250000	1.606309e-02
SL2.40ch09_62260000_62360000	9	62260000	1.239076e-02
SL2.40ch09_62270000_62370000	9	62270000	1.221888e-02
SL2.40ch09_62280000_62380000	9	62280000	1.073909e-02
SL2.40ch09_62290000_62390000	9	62290000	6.377021e-03
SL2.40ch09_62300000_62400000	9	62300000	7.454221e-03
SL2.40ch09_62310000_62410000	9	62310000	7.289144e-03
SL2.40ch09_62320000_62420000	9	62320000	8.180492e-03
SL2.40ch09_62330000_62430000	9	62330000	8.278375e-03
SL2.40ch09_62340000_62440000	9	62340000	8.687767e-03
SL2.40ch09_62350000_62450000	9	62350000	7.450802e-03
SL2.40ch09_62360000_62460000	9	62360000	1.259033e-02
SL2.40ch09_62370000_62470000	9	62370000	1.106694e-02
SL2.40ch09_62380000_62480000	9	62380000	1.118448e-02
SL2.40ch09_62390000_62490000	9	62390000	1.012247e-02
SL2.40ch09_62400000_62500000	9	62400000	9.892540e-03
SL2.40ch09_62410000_62510000	9	62410000	1.030063e-02
SL2.40ch09_62420000_62520000	9	62420000	8.121226e-03
SL2.40ch09_62430000_62530000	9	62430000	7.149374e-03
SL2.40ch09_62440000_62540000	9	62440000	7.666402e-03
SL2.40ch09_62450000_62550000	9	62450000	7.240906e-03
SL2.40ch09_62460000_62560000	9	62460000	4.116034e-03
SL2.40ch09_62470000_62570000	9	62470000	4.942906e-03
SL2.40ch09_62480000_62580000	9	62480000	5.287050e-03
SL2.40ch09_62490000_62590000	9	62490000	5.895236e-03
SL2.40ch09_62500000_62600000	9	62500000	7.738262e-03
SL2.40ch09_62510000_62610000	9	62510000	7.222423e-03
SL2.40ch09_62520000_62620000	9	62520000	9.959870e-03
SL2.40ch09_62530000_62630000	9	62530000	1.104672e-02
SL2.40ch09_62540000_62640000	9	62540000	1.589684e-02
SL2.40ch09_62550000_62650000	9	62550000	1.508119e-02
SL2.40ch09_62560000_62660000	9	62560000	1.356927e-02
SL2.40ch09_62570000_62670000	9	62570000	1.296825e-02
SL2.40ch09_62580000_62680000	9	62580000	1.292486e-02
SL2.40ch09_62590000_62690000	9	62590000	1.550132e-02
SL2.40ch09_62600000_62700000	9	62600000	1.676824e-02
SL2.40ch09_62610000_62710000	9	62610000	2.135217e-02
SL2.40ch09_62620000_62720000	9	62620000	1.728746e-02
SL2.40ch09_62630000_62730000	9	62630000	1.661664e-02
SL2.40ch09_62640000_62740000	9	62640000	1.596368e-02
SL2.40ch09_62650000_62750000	9	62650000	1.701905e-02
SL2.40ch09_62660000_62760000	9	62660000	3.008907e-02
SL2.40ch09_62670000_62770000	9	62670000	3.473928e-02
SL2.40ch09_62680000_62780000	9	62680000	3.574433e-02
SL2.40ch09_62690000_62790000	9	62690000	3.494841e-02
SL2.40ch09_62700000_62800000	9	62700000	2.885236e-02
SL2.40ch09_62710000_62810000	9	62710000	2.343067e-02
SL2.40ch09_62720000_62820000	9	62720000	3.093456e-02
SL2.40ch09_62730000_62830000	9	62730000	3.198093e-02
SL2.40ch09_62740000_62840000	9	62740000	3.331639e-02
SL2.40ch09_62750000_62850000	9	62750000	3.329038e-02
SL2.40ch09_62760000_62860000	9	62760000	1.987826e-02
SL2.40ch09_62770000_62870000	9	62770000	1.666831e-02
SL2.40ch09_62780000_62880000	9	62780000	1.725319e-02
SL2.40ch09_62790000_62890000	9	62790000	1.782789e-02
SL2.40ch09_62800000_62900000	9	62800000	2.066695e-02
SL2.40ch09_62810000_62910000	9	62810000	3.023439e-02
SL2.40ch09_62820000_62920000	9	62820000	2.776272e-02
SL2.40ch09_62830000_62930000	9	62830000	2.754366e-02
SL2.40ch09_62840000_62940000	9	62840000	2.295742e-02
SL2.40ch09_62850000_62950000	9	62850000	2.259372e-02
SL2.40ch09_62860000_62960000	9	62860000	2.489368e-02
SL2.40ch09_62870000_62970000	9	62870000	2.704370e-02
SL2.40ch09_62880000_62980000	9	62880000	2.691957e-02
SL2.40ch09_62890000_62990000	9	62890000	2.388175e-02
SL2.40ch09_62900000_63000000	9	62900000	2.360424e-02
SL2.40ch09_62910000_63010000	9	62910000	1.461855e-02
SL2.40ch09_62920000_63020000	9	62920000	1.386320e-02
SL2.40ch09_62930000_63030000	9	62930000	1.139791e-02
SL2.40ch09_62940000_63040000	9	62940000	1.172434e-02
SL2.40ch09_62950000_63050000	9	62950000	1.089651e-02
SL2.40ch09_62960000_63060000	9	62960000	1.150632e-02
SL2.40ch09_62970000_63070000	9	62970000	8.697324e-03
SL2.40ch09_62980000_63080000	9	62980000	1.013393e-02
SL2.40ch09_62990000_63090000	9	62990000	2.642419e-02
SL2.40ch09_63000000_63100000	9	63000000	3.286936e-02
SL2.40ch09_63010000_63110000	9	63010000	4.058939e-02
SL2.40ch09_63020000_63120000	9	63020000	4.590359e-02
SL2.40ch09_63030000_63130000	9	63030000	4.697262e-02
SL2.40ch09_63040000_63140000	9	63040000	5.468756e-02
SL2.40ch09_63050000_63150000	9	63050000	7.077910e-02
SL2.40ch09_63060000_63160000	9	63060000	9.100786e-02
SL2.40ch09_63070000_63170000	9	63070000	8.402148e-02
SL2.40ch09_63080000_63180000	9	63080000	7.596020e-02
SL2.40ch09_63090000_63190000	9	63090000	5.157269e-02
SL2.40ch09_63100000_63200000	9	63100000	4.549415e-02
SL2.40ch09_63110000_63210000	9	63110000	3.581430e-02
SL2.40ch09_63120000_63220000	9	63120000	2.925454e-02
SL2.40ch09_63130000_63230000	9	63130000	2.431649e-02
SL2.40ch09_63140000_63240000	9	63140000	1.948748e-02
SL2.40ch09_63150000_63250000	9	63150000	1.843069e-02
SL2.40ch09_63160000_63260000	9	63160000	1.778178e-02
SL2.40ch09_63170000_63270000	9	63170000	1.069894e-02
SL2.40ch09_63180000_63280000	9	63180000	7.724279e-03
SL2.40ch09_63190000_63290000	9	63190000	7.011003e-03
SL2.40ch09_63200000_63300000	9	63200000	8.890551e-03
SL2.40ch09_63210000_63310000	9	63210000	1.315913e-02
SL2.40ch09_63220000_63320000	9	63220000	1.432454e-02
SL2.40ch09_63230000_63330000	9	63230000	1.731730e-02
SL2.40ch09_63240000_63340000	9	63240000	1.896978e-02
SL2.40ch09_63250000_63350000	9	63250000	2.247419e-02
SL2.40ch09_63260000_63360000	9	63260000	3.080302e-02
SL2.40ch09_63270000_63370000	9	63270000	3.533765e-02
SL2.40ch09_63280000_63380000	9	63280000	3.374032e-02
SL2.40ch09_63290000_63390000	9	63290000	3.707679e-02
SL2.40ch09_63300000_63400000	9	63300000	3.677971e-02
SL2.40ch09_63310000_63410000	9	63310000	3.550891e-02
SL2.40ch09_63320000_63420000	9	63320000	3.755108e-02
SL2.40ch09_63330000_63430000	9	63330000	3.911270e-02
SL2.40ch09_63340000_63440000	9	63340000	3.976914e-02
SL2.40ch09_63350000_63450000	9	63350000	3.750393e-02
SL2.40ch09_63360000_63460000	9	63360000	3.143751e-02
SL2.40ch09_63370000_63470000	9	63370000	2.508455e-02
SL2.40ch09_63380000_63480000	9	63380000	2.104116e-02
SL2.40ch09_63390000_63490000	9	63390000	1.694989e-02
SL2.40ch09_63400000_63500000	9	63400000	1.771018e-02
SL2.40ch09_63410000_63510000	9	63410000	1.958957e-02
SL2.40ch09_63420000_63520000	9	63420000	1.859419e-02
SL2.40ch09_63430000_63530000	9	63430000	1.507508e-02
SL2.40ch09_63440000_63540000	9	63440000	1.457685e-02
SL2.40ch09_63450000_63550000	9	63450000	1.408674e-02
SL2.40ch09_63460000_63560000	9	63460000	1.593217e-02
SL2.40ch09_63470000_63570000	9	63470000	1.447969e-02
SL2.40ch09_63480000_63580000	9	63480000	1.757945e-02
SL2.40ch09_63490000_63590000	9	63490000	1.654830e-02
SL2.40ch09_63500000_63600000	9	63500000	1.487219e-02
SL2.40ch09_63510000_63610000	9	63510000	1.185870e-02
SL2.40ch09_63520000_63620000	9	63520000	1.232721e-02
SL2.40ch09_63530000_63630000	9	63530000	1.248623e-02
SL2.40ch09_63540000_63640000	9	63540000	1.227859e-02
SL2.40ch09_63550000_63650000	9	63550000	1.642056e-02
SL2.40ch09_63560000_63660000	9	63560000	1.597691e-02
SL2.40ch09_63570000_63670000	9	63570000	1.936408e-02
SL2.40ch09_63580000_63680000	9	63580000	1.938121e-02
SL2.40ch09_63590000_63690000	9	63590000	2.330993e-02
SL2.40ch09_63600000_63700000	9	63600000	2.608800e-02
SL2.40ch09_63610000_63710000	9	63610000	3.118286e-02
SL2.40ch09_63620000_63720000	9	63620000	2.881222e-02
SL2.40ch09_63630000_63730000	9	63630000	3.315557e-02
SL2.40ch09_63640000_63740000	9	63640000	3.180726e-02
SL2.40ch09_63650000_63750000	9	63650000	2.456954e-02
SL2.40ch09_63660000_63760000	9	63660000	2.087280e-02
SL2.40ch09_63670000_63770000	9	63670000	1.227287e-02
SL2.40ch09_63680000_63780000	9	63680000	1.014532e-02
SL2.40ch09_63690000_63790000	9	63690000	1.014532e-02
SL2.40ch09_63700000_63800000	9	63700000	9.997362e-03
SL2.40ch09_63710000_63810000	9	63710000	9.041601e-03
SL2.40ch09_63720000_63820000	9	63720000	8.314203e-03
SL2.40ch09_63730000_63830000	9	63730000	4.266980e-03
SL2.40ch09_63740000_63840000	9	63740000	4.045417e-03
SL2.40ch09_63750000_63850000	9	63750000	5.949549e-03
SL2.40ch09_63760000_63860000	9	63760000	5.851201e-03
SL2.40ch09_63770000_63870000	9	63770000	7.526764e-03
SL2.40ch09_63780000_63880000	9	63780000	8.576851e-03
SL2.40ch09_63790000_63890000	9	63790000	8.345836e-03
SL2.40ch09_63800000_63900000	9	63800000	6.488696e-03
SL2.40ch09_63810000_63910000	9	63810000	7.078425e-03
SL2.40ch09_63820000_63920000	9	63820000	8.125771e-03
SL2.40ch09_63830000_63930000	9	63830000	8.427383e-03
SL2.40ch09_63840000_63940000	9	63840000	9.190154e-03
SL2.40ch09_63850000_63950000	9	63850000	3.801164e-03
SL2.40ch09_63860000_63960000	9	63860000	3.209024e-03
SL2.40ch09_63870000_63970000	9	63870000	2.917687e-03
SL2.40ch09_63880000_63980000	9	63880000	8.234909e-04
SL2.40ch09_63890000_63990000	9	63890000	1.101327e-03
SL2.40ch09_63900000_64000000	9	63900000	5.659592e-03
SL2.40ch09_63910000_64010000	9	63910000	5.073771e-03
SL2.40ch09_63920000_64020000	9	63920000	5.328086e-03
SL2.40ch09_63930000_64030000	9	63930000	5.545233e-03
SL2.40ch09_63940000_64040000	9	63940000	8.394866e-03
SL2.40ch09_63950000_64050000	9	63950000	8.597296e-03
SL2.40ch09_63960000_64060000	9	63960000	9.073360e-03
SL2.40ch09_63970000_64070000	9	63970000	9.513844e-03
SL2.40ch09_63980000_64080000	9	63980000	9.923916e-03
SL2.40ch09_63990000_64090000	9	63990000	9.396447e-03
SL2.40ch09_64000000_64100000	9	64000000	5.551208e-03
SL2.40ch09_64010000_64110000	9	64010000	7.237217e-03
SL2.40ch09_64020000_64120000	9	64020000	8.141112e-03
SL2.40ch09_64030000_64130000	9	64030000	8.409994e-03
SL2.40ch09_64040000_64140000	9	64040000	6.560839e-03
SL2.40ch09_64050000_64150000	9	64050000	8.271971e-03
SL2.40ch09_64060000_64160000	9	64060000	8.044701e-03
SL2.40ch09_64070000_64170000	9	64070000	7.807941e-03
SL2.40ch09_64080000_64180000	9	64080000	8.161186e-03
SL2.40ch09_64090000_64190000	9	64090000	9.058626e-03
SL2.40ch09_64100000_64200000	9	64100000	9.014258e-03
SL2.40ch09_64110000_64210000	9	64110000	9.130083e-03
SL2.40ch09_64120000_64220000	9	64120000	6.722137e-03
SL2.40ch09_64130000_64230000	9	64130000	6.141316e-03
SL2.40ch09_64140000_64240000	9	64140000	4.866949e-03
SL2.40ch09_64150000_64250000	9	64150000	3.488540e-03
SL2.40ch09_64160000_64260000	9	64160000	3.359575e-03
SL2.40ch09_64170000_64270000	9	64170000	4.300064e-03
SL2.40ch09_64180000_64280000	9	64180000	4.947375e-03
SL2.40ch09_64190000_64290000	9	64190000	4.884621e-03
SL2.40ch09_64200000_64300000	9	64200000	4.631780e-03
SL2.40ch09_64210000_64310000	9	64210000	3.606086e-03
SL2.40ch09_64220000_64320000	9	64220000	3.848784e-03
SL2.40ch09_64230000_64330000	9	64230000	4.028660e-03
SL2.40ch09_64240000_64340000	9	64240000	4.004194e-03
SL2.40ch09_64250000_64350000	9	64250000	4.382583e-03
SL2.40ch09_64260000_64360000	9	64260000	4.389909e-03
SL2.40ch09_64270000_64370000	9	64270000	3.324059e-03
SL2.40ch09_64280000_64380000	9	64280000	2.269314e-03
SL2.40ch09_64290000_64390000	9	64290000	1.965702e-03
SL2.40ch09_64300000_64400000	9	64300000	2.245884e-03
SL2.40ch09_64310000_64410000	9	64310000	2.282156e-03
SL2.40ch09_64320000_64420000	9	64320000	2.176145e-03
SL2.40ch09_64330000_64430000	9	64330000	2.179288e-03
SL2.40ch09_64340000_64440000	9	64340000	1.973686e-03
SL2.40ch09_64350000_64450000	9	64350000	1.601922e-03
SL2.40ch09_64360000_64460000	9	64360000	1.420932e-03
SL2.40ch09_64370000_64470000	9	64370000	1.826512e-03
SL2.40ch09_64380000_64480000	9	64380000	6.349587e-03
SL2.40ch09_64390000_64490000	9	64390000	9.376680e-03
SL2.40ch09_64400000_64500000	9	64400000	1.090702e-02
SL2.40ch09_64410000_64510000	9	64410000	1.189761e-02
SL2.40ch09_64420000_64520000	9	64420000	1.225756e-02
SL2.40ch09_64430000_64530000	9	64430000	1.331309e-02
SL2.40ch09_64440000_64540000	9	64440000	1.736934e-02
SL2.40ch09_64450000_64550000	9	64450000	1.787544e-02
SL2.40ch09_64460000_64560000	9	64460000	2.238669e-02
SL2.40ch09_64470000_64570000	9	64470000	2.961968e-02
SL2.40ch09_64480000_64580000	9	64480000	1.785912e-02
SL2.40ch09_64490000_64590000	9	64490000	4.271623e-03
SL2.40ch09_64500000_64600000	9	64500000	4.018722e-03
SL2.40ch09_64510000_64610000	9	64510000	4.737880e-03
SL2.40ch09_64520000_64620000	9	64520000	4.922158e-03
SL2.40ch09_64530000_64630000	9	64530000	6.718583e-03
SL2.40ch09_64540000_64640000	9	64540000	6.625111e-03
SL2.40ch09_64550000_64650000	9	64550000	9.830024e-03
SL2.40ch09_64560000_64660000	9	64560000	9.341925e-03
SL2.40ch09_64570000_64670000	9	64570000	9.661250e-03
SL2.40ch09_64580000_64680000	9	64580000	8.956083e-03
SL2.40ch09_64590000_64690000	9	64590000	1.279614e-02
SL2.40ch09_64600000_64700000	9	64600000	1.232654e-02
SL2.40ch09_64610000_64710000	9	64610000	9.764020e-03
SL2.40ch09_64620000_64720000	9	64620000	1.054927e-02
SL2.40ch09_64630000_64730000	9	64630000	8.868928e-03
SL2.40ch09_64640000_64740000	9	64640000	8.121959e-03
SL2.40ch09_64650000_64750000	9	64650000	3.362216e-03
SL2.40ch09_64660000_64760000	9	64660000	3.508816e-03
SL2.40ch09_64670000_64770000	9	64670000	3.336524e-03
SL2.40ch09_64680000_64780000	9	64680000	2.818658e-03
SL2.40ch09_64690000_64790000	9	64690000	1.057619e-03
SL2.40ch09_64700000_64800000	9	64700000	9.445945e-04
SL2.40ch09_64710000_64810000	9	64710000	9.017555e-04
SL2.40ch09_64720000_64820000	9	64720000	5.732572e-04
SL2.40ch09_64730000_64830000	9	64730000	7.018767e-04
SL2.40ch09_64740000_64840000	9	64740000	7.278455e-04
SL2.40ch09_64750000_64850000	9	64750000	2.943095e-03
SL2.40ch09_64760000_64860000	9	64760000	2.967383e-03
SL2.40ch09_64770000_64870000	9	64770000	2.944694e-03
SL2.40ch09_64780000_64880000	9	64780000	3.176535e-03
SL2.40ch09_64790000_64890000	9	64790000	3.625517e-03
SL2.40ch09_64800000_64900000	9	64800000	3.766789e-03
SL2.40ch09_64810000_64910000	9	64810000	4.169920e-03
SL2.40ch09_64820000_64920000	9	64820000	4.019182e-03
SL2.40ch09_64830000_64930000	9	64830000	4.705127e-03
SL2.40ch09_64840000_64940000	9	64840000	1.796073e-02
SL2.40ch09_64850000_64950000	9	64850000	1.601571e-02
SL2.40ch09_64860000_64960000	9	64860000	1.496866e-02
SL2.40ch09_64870000_64970000	9	64870000	1.566624e-02
SL2.40ch09_64880000_64980000	9	64880000	1.803857e-02
SL2.40ch09_64890000_64990000	9	64890000	1.654167e-02
SL2.40ch09_64900000_65000000	9	64900000	1.504841e-02
SL2.40ch09_64910000_65010000	9	64910000	1.493244e-02
SL2.40ch09_64920000_65020000	9	64920000	1.618042e-02
SL2.40ch09_64930000_65030000	9	64930000	1.754915e-02
SL2.40ch09_64940000_65040000	9	64940000	1.006041e-02
SL2.40ch09_64950000_65050000	9	64950000	9.616578e-03
SL2.40ch09_64960000_65060000	9	64960000	1.230863e-02
SL2.40ch09_64970000_65070000	9	64970000	1.232320e-02
SL2.40ch09_64980000_65080000	9	64980000	1.056303e-02
SL2.40ch09_64990000_65090000	9	64990000	1.068469e-02
SL2.40ch09_65000000_65100000	9	65000000	1.287781e-02
SL2.40ch09_65010000_65110000	9	65010000	1.385297e-02
SL2.40ch09_65020000_65120000	9	65020000	1.190158e-02
SL2.40ch09_65030000_65130000	9	65030000	1.029733e-02
SL2.40ch09_65040000_65140000	9	65040000	6.956131e-03
SL2.40ch09_65050000_65150000	9	65050000	8.524508e-03
SL2.40ch09_65060000_65160000	9	65060000	3.480430e-03
SL2.40ch09_65070000_65170000	9	65070000	3.143396e-03
SL2.40ch09_65080000_65180000	9	65080000	3.783509e-03
SL2.40ch09_65090000_65190000	9	65090000	3.443343e-03
SL2.40ch09_65100000_65200000	9	65100000	3.304237e-03
SL2.40ch09_65110000_65210000	9	65110000	3.320630e-03
SL2.40ch09_65120000_65220000	9	65120000	3.420722e-03
SL2.40ch09_65130000_65230000	9	65130000	3.482093e-03
SL2.40ch09_65140000_65240000	9	65140000	3.484918e-03
SL2.40ch09_65150000_65250000	9	65150000	1.560858e-03
SL2.40ch09_65160000_65260000	9	65160000	2.283383e-03
SL2.40ch09_65170000_65270000	9	65170000	2.567873e-03
SL2.40ch09_65180000_65280000	9	65180000	2.049344e-03
SL2.40ch09_65190000_65290000	9	65190000	2.093602e-03
SL2.40ch09_65200000_65300000	9	65200000	2.341971e-03
SL2.40ch09_65210000_65310000	9	65210000	2.645274e-03
SL2.40ch09_65220000_65320000	9	65220000	7.373768e-03
SL2.40ch09_65230000_65330000	9	65230000	7.252873e-03
SL2.40ch09_65240000_65340000	9	65240000	9.143112e-03
SL2.40ch09_65250000_65350000	9	65250000	8.324005e-03
SL2.40ch09_65260000_65360000	9	65260000	9.035215e-03
SL2.40ch09_65270000_65370000	9	65270000	1.456931e-02
SL2.40ch09_65280000_65380000	9	65280000	1.764548e-02
SL2.40ch09_65290000_65390000	9	65290000	1.966667e-02
SL2.40ch09_65300000_65400000	9	65300000	1.985286e-02
SL2.40ch09_65310000_65410000	9	65310000	2.159826e-02
SL2.40ch09_65320000_65420000	9	65320000	2.883688e-02
SL2.40ch09_65330000_65430000	9	65330000	2.782193e-02
SL2.40ch09_65340000_65440000	9	65340000	2.528809e-02
SL2.40ch09_65350000_65450000	9	65350000	2.979397e-02
SL2.40ch09_65360000_65460000	9	65360000	2.876526e-02
SL2.40ch09_65370000_65470000	9	65370000	2.803431e-02
SL2.40ch09_65380000_65480000	9	65380000	4.043498e-02
SL2.40ch09_65390000_65490000	9	65390000	4.720160e-02
SL2.40ch09_65400000_65500000	9	65400000	4.208433e-02
SL2.40ch09_65410000_65510000	9	65410000	3.401457e-02
SL2.40ch09_65420000_65520000	9	65420000	2.434448e-02
SL2.40ch09_65430000_65530000	9	65430000	2.752607e-02
SL2.40ch09_65440000_65540000	9	65440000	3.162886e-02
SL2.40ch09_65450000_65550000	9	65450000	2.961605e-02
SL2.40ch09_65460000_65560000	9	65460000	2.968869e-02
SL2.40ch09_65470000_65570000	9	65470000	2.669276e-02
SL2.40ch09_65480000_65580000	9	65480000	1.169417e-02
SL2.40ch09_65490000_65590000	9	65490000	1.041406e-02
SL2.40ch09_65500000_65600000	9	65500000	1.073054e-02
SL2.40ch09_65510000_65610000	9	65510000	1.032367e-02
SL2.40ch09_65520000_65620000	9	65520000	9.009011e-03
SL2.40ch09_65530000_65630000	9	65530000	5.068701e-03
SL2.40ch09_65540000_65640000	9	65540000	1.510540e-03
SL2.40ch09_65550000_65650000	9	65550000	7.002178e-04
SL2.40ch09_65560000_65660000	9	65560000	3.858435e-03
SL2.40ch09_65570000_65670000	9	65570000	3.801778e-03
SL2.40ch09_65580000_65680000	9	65580000	4.639780e-03
SL2.40ch09_65590000_65690000	9	65590000	5.263130e-03
SL2.40ch09_65600000_65700000	9	65600000	6.593983e-03
SL2.40ch09_65610000_65710000	9	65610000	9.641012e-03
SL2.40ch09_65620000_65720000	9	65620000	1.066472e-02
SL2.40ch09_65630000_65730000	9	65630000	1.464181e-02
SL2.40ch09_65640000_65740000	9	65640000	1.546265e-02
SL2.40ch09_65650000_65750000	9	65650000	1.591812e-02
SL2.40ch09_65660000_65760000	9	65660000	1.522403e-02
SL2.40ch09_65670000_65770000	9	65670000	1.516411e-02
SL2.40ch09_65680000_65780000	9	65680000	2.200144e-02
SL2.40ch09_65690000_65790000	9	65690000	2.520411e-02
SL2.40ch09_65700000_65800000	9	65700000	2.681999e-02
SL2.40ch09_65710000_65810000	9	65710000	2.291903e-02
SL2.40ch09_65720000_65820000	9	65720000	2.148405e-02
SL2.40ch09_65730000_65830000	9	65730000	1.740626e-02
SL2.40ch09_65740000_65840000	9	65740000	2.000269e-02
SL2.40ch09_65750000_65850000	9	65750000	2.269940e-02
SL2.40ch09_65760000_65860000	9	65760000	2.256004e-02
SL2.40ch09_65770000_65870000	9	65770000	2.339990e-02
SL2.40ch09_65780000_65880000	9	65780000	1.739648e-02
SL2.40ch09_65790000_65890000	9	65790000	1.421567e-02
SL2.40ch09_65800000_65900000	9	65800000	1.320008e-02
SL2.40ch09_65810000_65910000	9	65810000	1.295596e-02
SL2.40ch09_65820000_65920000	9	65820000	2.052529e-02
SL2.40ch09_65830000_65930000	9	65830000	1.989273e-02
SL2.40ch09_65840000_65940000	9	65840000	1.866065e-02
SL2.40ch09_65850000_65950000	9	65850000	1.784625e-02
SL2.40ch09_65860000_65960000	9	65860000	1.652498e-02
SL2.40ch09_65870000_65970000	9	65870000	1.635344e-02
SL2.40ch09_65880000_65980000	9	65880000	1.596009e-02
SL2.40ch09_65890000_65990000	9	65890000	2.249159e-02
SL2.40ch09_65900000_66000000	9	65900000	2.929503e-02
SL2.40ch09_65910000_66010000	9	65910000	3.291079e-02
SL2.40ch09_65920000_66020000	9	65920000	8.020163e-03
SL2.40ch09_65930000_66030000	9	65930000	1.077014e-02
SL2.40ch09_65940000_66040000	9	65940000	1.024577e-02
SL2.40ch09_65950000_66050000	9	65950000	6.710440e-03
SL2.40ch09_65960000_66060000	9	65960000	6.050112e-03
SL2.40ch09_65970000_66070000	9	65970000	6.050112e-03
SL2.40ch09_65980000_66080000	9	65980000	5.714628e-03
SL2.40ch09_65990000_66090000	9	65990000	5.186474e-03
SL2.40ch09_66000000_66100000	9	66000000	5.339843e-03
SL2.40ch09_66010000_66110000	9	66010000	5.407129e-03
SL2.40ch09_66020000_66120000	9	66020000	4.545344e-03
SL2.40ch09_66030000_66130000	9	66030000	5.048615e-03
SL2.40ch09_66040000_66140000	9	66040000	4.846875e-03
SL2.40ch09_66050000_66150000	9	66050000	5.325462e-03
SL2.40ch09_66060000_66160000	9	66060000	5.509269e-03
SL2.40ch09_66070000_66170000	9	66070000	4.792456e-03
SL2.40ch09_66080000_66180000	9	66080000	4.417255e-03
SL2.40ch09_66090000_66190000	9	66090000	4.320829e-03
SL2.40ch09_66100000_66200000	9	66100000	3.964781e-03
SL2.40ch09_66110000_66210000	9	66110000	3.215969e-03
SL2.40ch09_66120000_66220000	9	66120000	2.118174e-03
SL2.40ch09_66130000_66230000	9	66130000	1.040296e-03
SL2.40ch09_66140000_66240000	9	66140000	1.037099e-03
SL2.40ch09_66150000_66250000	9	66150000	1.003116e-03
SL2.40ch09_66160000_66260000	9	66160000	1.835206e-03
SL2.40ch09_66170000_66270000	9	66170000	2.600773e-03
SL2.40ch09_66180000_66280000	9	66180000	2.503722e-03
SL2.40ch09_66190000_66290000	9	66190000	3.104185e-03
SL2.40ch09_66200000_66300000	9	66200000	4.504689e-03
SL2.40ch09_66210000_66310000	9	66210000	5.187316e-03
SL2.40ch09_66220000_66320000	9	66220000	7.037370e-03
SL2.40ch09_66230000_66330000	9	66230000	7.858643e-03
SL2.40ch09_66240000_66340000	9	66240000	8.097825e-03
SL2.40ch09_66250000_66350000	9	66250000	7.745042e-03
SL2.40ch09_66260000_66360000	9	66260000	7.242141e-03
SL2.40ch09_66270000_66370000	9	66270000	6.940492e-03
SL2.40ch09_66280000_66380000	9	66280000	8.122029e-03
